,Gender,Minor,Ethnic,Orientation,mother_edu,father_edu,Year,International,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion,academic,stress,GPACateg,Sleep,Missing_classes,Homework,Exercise,Office_hours
460,Female,0,Asian,Heterosexual,High school or less,Two-year College,Senior,1,1,0,0,1,3.39,3.7,10,3,3,3,5,2,3,4,2,3,2,2,3,4,4,3,3,3,2,3,4,3,4,2,5,3,4,4,3,3,4,"academically: preview, review, discussion, use office hour, if you have any questions ask professor, TA, or your friends ASAP. Never leave too much stuff to the next day.

Do not put study on the first position. The most important thing are having a healthy body, enjoy your life. Study is not the only thing in your life. 
","FACTORS: like to study by myself. Do not like to ask questions. 
I do not like to ask question in the beginning. I just felt like I can handle those by myself. Unfortunately I can not. I felt stressed in my first year in UCLA, I wanted A badly.",Average Value,46.9,33.3,47.2,43.8,66.7,57.5,53.5714285714286,low,3,3,4,2,3
461,Male,0,Asian,Heterosexual,Four-year College,Four-year College,Junior,0,1,0,0,1,3.6,3.5,5,5,3,2,5,2,2,4,4,3,5,4,4,2,4,4,5,3,4,3,4,5,2,1,5,4,5,5,4,4,3,"I strongly believe my friends are one of the factors. Academic challenge is not only for me, but also all my friends struggle and study together, which really encourages and motivates me. ","Academic workload and competition inhibited. It is stressful that I need to compete with my peers for better grades, and I sometimes feel depressed when getting unexpectedly lower grades than my peers.",Average Value,53.1,83.3,58.3,68.8,41.7,77.5,85.7142857142857,high,3,2,4,2,2
462,Female,1,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,0,1,0,1,3.501,4,10,10,4,2,5,5,4,5,5,1,2,1,3,2,2,2,4,1,4,5,5,5,1,2,5,5,2,5,5,5,5,"Coming from a family where many people are highly educated (most have doctorate level degrees) because there is the familiarity with the education system and value for it;
Not having to worry about money because my parents are supporting all of my education financially (which means I also have the ability to take unpaid or low-paying internships);
coming from a family where my ability to success academically was never questioned because I am female;
growing up studying STEM majors and taking a lot of related classes in high school;
caring less about what other people think about me in class and asking questions when I have them;
 going to office hours a lot and trying to not be embarrassed about all the things I am confused about;
I am naturally pretty extroverted and outgoing, so it's easy for me to meet people in my classes and find people to study / connect with if we have questions;
having a sense of community at UCLA though where I live, my extracurricular activities like student organizations; 
going to counseling/ therapy when I needed that;
balancing my major with all of my other interests (and LA have literally everything you could want);
being able to connect with lots of other Asian-American students who have similar experiences in life to mine;
access to exercise; 
access to really good and healthy food;
access to fun activities with friends to de-stress;
sunshine that makes everything happier","Not having many female professors /TAs in my department (in stats, but specifically in math) which leads to not feeling like I belong in the major, self doubt, impostor syndrome, etc;
trying to support friends though really difficult times and worrying about them definitely has negatively affected my grades at times;
getting too involved in my clubs/ organizations that I use it as an excuse not to study/ get work done;
being a survivor of sexual violence/ assault and the general daily difficulties that come with navigating that as I process everything that happened to me and the other triggers that I still have",Average Value,84.4,25,75,37.5,41.7,92.5,42.8571428571429,low,4,2,4,4,4
463,Female,0,Others,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,0,0,1,0,1,3.5,4.3,10,40,3,2,5,4,1,5,5,1,1,1,1,2,4,3,5,2,5,2,2,4,3,3,4,4,4,5,4,4,5,"I think joining club volleyball has been the greatest factor of my success here at UCLA. I joined the club my first week of freshman year and it immediately gave me a group of friends, a consistent schedule and consistent exercise. Although it takes up a lot of my time especially when I have a lot of work, I need the mental break from my school work. It has given me a community within UCLA. I have now become the president of the club and have become very involved in club sports which has allowed me to me to meet so many different people.","I think the competitive nature of UCLA has really inhibited my success academically, socially and emotionally. Especially in STEM classes, many teachers stress how the class is graded on a curve and you are competing against all of your classmates. I think this really discourages social interactions and teamwork in classes. I have also found that not just classes, but also clubs are very competitive on campus. I know my club volleyball team has to cut about 80 girls who tryout every year because the school is so big. I have applied to numerous clubs and was asked to submit a resume or interview. I have been rejected by a number of clubs which is really discouraging. People always say to join clubs to meet more people and find your community, but at UCLA I have found this very difficult. Its hard to meet new people when you constantly get rejected from clubs and it makes me less likely to reach out in the future.",High Value,46.9,0,58.3,75,58.3,72.5,42.8571428571429,low,3,2,4,4,2
464,Female,1,Others,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,0,1,0,0,3.6,4.4,2,14,1,4,5,4,1,2,4,1,5,5,5,4,2,2,2,2,5,4,2,4,1,4,2,4,4,5,5,4,4,The amount of study space ,The lack of mentorship ,Average Value,68.8,100,61.1,43.8,33.3,75,57.1428571428571,high,2,4,4,4,2
465,Male,0,Asian,Heterosexual,Two-year College,Graduate or Professional Degree,Senior,0,0,0,0,1,3.5,3.8,40,10,4,4,5,2,2,3,4,4,3,2,4,1,3,2,5,2,5,4,2,4,1,1,4,4,2,4,4,3,4,"Like-minded peers- When I am surrounded by people who are motivated to succeed, I would try harder to succeed.
Be open minded- Being an open minded person alleviates a lot of emotional and social stress.
Doing something I truly enjoy- Ever since I joined a dance team here at UCLA, I found myself so much happier than freshman year. I don't necessarily make more friends, but having a safe escape in my life helped me so much. ","self-discipline- Sometimes, it's hard to bring myself to work when I am suppose to. I can get distracted and slack off easily. I don't have enough discipline to follow an efficient and regular schedule. 
consistent motivation- I think I lack consistent motivation, which is the driving force behind my studying. It's so easy to get caught up in all the school works, activities, and other life issues which caused me to lose sight of the bigger purpose and have my efficiency deteriorated.",Low Value,53.1,50,69.4,62.5,25,62.5,57.1428571428571,low,4,4,4,2,2
466,Female,1,Asian,Bisexual,Two-year College,High school or less,Junior,0,0,1,1,1,3.707,4.4,12,0,3,2,5,4,2,4,2,4,3,2,4,2,3,3,5,2,2,1,3,3,4,3,4,2,3,5,3,2,4,"Trial and error - getting used to the quarter system takes time and each professor handles each class differently. Getting to know classmates better, so we can ask each other for help. Exercise (BFiT, Wooden, Drake). Trying to get at least 7 hours of sleep a day.","Unfamiliarity. Social anxiety. Inability to cope. Fast pace of classes/quarter system. Struggling with general intensity of courses. Imposter syndrome. Stress eating. I prefer to struggle by myself so I often do not ask other people or go to office hours, so I have not been able to make bonds with professors. ",Low Value,31.3,50,52.8,62.5,66.7,45,60.7142857142857,high,3,2,4,4,2
467,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Junior,1,1,0,0,0,3.6,3.92,5,3,3,1,5,3,3,3,4,2,5,2,4,4,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,4,4,enthusiasm,find a housing,Average Value,56.3,66.7,58.3,50,41.7,67.5,57.1428571428571,high,3,2,4,3,3
468,Male,0,Asian,Heterosexual,Two-year College,High school or less,Senior,0,0,1,1,1,2,4.5,60,10,2,1,5,4,4,5,2,3,4,5,4,1,3,1,5,1,1,5,4,5,1,3,2,4,5,5,4,4,5,Dropping out of UCLA and getting a professional job has helped me value my education more. It also taught me how to prioritize things in my life.,NA,High Value,65.6,83.3,86.1,25,25,82.5,60.7142857142857,low,2,2,4,4,4
469,Female,0,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Junior,0,0,1,0,1,3.6,4,10,10,4,4,5,2,2,4,4,1,1,1,4,2,3,3,5,3,4,3,3,5,2,2,5,3,5,5,4,2,4,"Joining an org in college focused on my academic interests really helped because it introduced me to more people. I also found dorm life to be great (all my friends were on another floor freshman year, but all I had to do was walk 2 minutes to get to them).","Class stress, midterms, competitive classmates, not getting a university apartment and having to live off campus. ",High Value,50,25,55.6,68.8,50,70,53.5714285714286,high,4,4,4,2,2
470,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Junior,1,0,0,0,1,3.4,3.8,20,16,4,2,5,3,2,3,5,1,1,1,4,2,5,5,5,3,5,5,1,4,5,3,5,2,4,4,4,4,4,"Mainly my friends from highschool. they've been my source of support especially because home is so difference and far away from the culture here. 

The fact that there is a heavy workload also helps me occupy time in the sense that i no longer have time to focus on the struggles and shortcomings of being alone in LA. ",I think the amount of student to teacher ratio is really high. Having huge lectures are sometimes overwhelming and can make people feel discouraged and neglected. Office hours are also still very crowded and it just makes students feel overshadowed most of the time. ,Average Value,43.8,25,38.9,62.5,83.3,67.5,67.8571428571429,low,4,2,4,3,2
471,Female,0,Others,Heterosexual,High school or less,High school or less,Senior,0,0,1,1,1,3.833,4.66,10,10,2,2,5,4,1,5,4,2,4,5,5,2,3,3,4,2,3,4,3,2,2,2,2,4,4,4,4,4,4,NA,NA,Average Value,53.1,91.7,72.2,43.8,25,67.5,67.8571428571429,high,2,2,4,4,2
472,Female,1,Asian,Heterosexual,Four-year College,Four-year College,Junior,1,1,0,0,1,3.6,4.27,15,10,4,1,5,3,4,4,4,1,4,5,5,2,4,3,4,2,3,3,4,3,2,2,2,4,5,5,4,4,4,"Getting a great education in UCLA is a big motivation already and keep myself to be on top of everything and to not procrastinate. Since everyone is on the same boat, it is not hard to communicate and share stories of their own. We all are doing this hard work together so we oftentimes tend to cheer ourselves up. ",The biggest factor that holds my time is the distraction from phone - social media. ,High Value,53.1,91.7,72.2,50,25,75,71.4285714285714,high,4,2,4,3,4
473,Female,0,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,0,0,1,1,1,3.5,4.2,10,5,3,2,5,2,2,4,3,1,4,2,4,1,4,5,5,2,4,2,2,2,4,3,4,2,4,4,3,2,2,"What helped me get through my lower division course was making long lasting friends in the classes and constantly having them in the same classes. We struggled together , but we supported each other. I made study session more fun and less stressful because we know we would help each other. Having friends there kept me motivated. ","Everything that is expected of you go get in to medical school/ graduate school. Its difficult to do everything from maintaining good grades, being part of clubs, research, and join other programs. It takes time away from having a social life, sleep, and maintaining a healthy lifestyle.",Average Value,21.9,58.3,44.4,68.8,66.7,40,75,low,3,2,4,2,2
474,Female,0,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,0,0,0,0,1,3.908,4,50,15,2,4,5,5,3,4,4,1,2,1,4,3,3,2,4,1,3,3,3,4,3,2,4,3,4,5,3,5,3,Family and friends; Personality; Majors; Experiences off campus; Courses.,Peer pressure; Limited resources; Population size; College culture; Location.,High Value,62.5,33.3,55.6,43.8,50,67.5,46.4285714285714,high,2,4,4,4,3
475,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,0,0,1,3.6,3.6,10,10,4,3,5,3,2,4,4,4,2,2,3,2,2,2,2,2,4,4,4,4,2,2,4,4,4,4,4,4,4,friends and my own work ethic,boys suck ,Low Value,75,33.3,63.9,37.5,41.7,75,35.7142857142857,high,4,3,4,3,2
476,Female,1,Others,Bisexual,High school or less,Graduate or Professional Degree,Senior,0,0,0,1,1,3.2,4,10,10,4,2,5,1,4,4,1,1,5,4,5,3,4,4,5,5,1,5,4,4,5,5,5,1,2,5,4,3,3,"UCLA was very different from my community growing up. I realized once coming here I had never really interacted with caucasians, so I had to adjust. I didn't feel comfortable until I found students with similar experiences as mine, with similar aspirations, struggles, and world views. This institution wasn't built for us, but we are here and thriving. Indigenous, Black, and Brown students are the reason I am able to succeed in this institution. ","Professors that I often have to correct. Institution that loves to boast about the diversity at UCLA, but is not willing to provide resources that will ensure the academic, social, and emotional wellbeing of those same students. ",Average Value,43.8,91.7,30.6,50,100,55,89.2857142857143,low,4,2,4,2,4
477,Male,0,Calcasian,Heterosexual,Four-year College,Four-year College,Junior,0,0,1,0,1,3.92,4.67,50,20,3,2,5,4,2,3,4,2,4,2,2,4,3,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,"Some factors that have helped me succeed at UCLA have been the support of my family, friends, and girlfriend. ",Some factors that have inhibited my success at UCLA would be my financial situation and the stress of taking caution regarding that. ,Average Value,65.6,41.7,47.2,62.5,58.3,75,50,high,3,2,4,4,2
478,Male,0,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,0,0,1,1,1,3.45,4.5,4,60,2,3,4,3,1,4,3,4,4,5,4,3,4,3,4,5,4,4,3,4,2,3,3,2,2,4,2,2,4,Learning to not overstress about certain things and realizing it will be okay in the end. ,NA,Low Value,46.9,83.3,41.7,68.8,41.7,50,71.4285714285714,low,2,3,4,3,2
479,Female,0,Asian,Heterosexual,High school or less,High school or less,Senior,0,0,0,1,1,2.9,4,30,10,4,3,5,2,2,5,4,1,3,2,5,2,2,2,4,1,1,4,4,5,1,1,1,4,5,5,5,5,5,The most important part that has encourage me to do better are my friends. They help me a lot emotionally. The fact that they are very smart and successful have helped me trying even harder.,None,NA,75,58.3,94.4,25,0,90,42.8571428571429,low,4,3,4,2,2
480,Male,0,Asian,Heterosexual,High school or less,High school or less,Senior,1,1,0,0,1,3.57,3.8,10,1,3,2,5,5,2,5,4,3,4,3,4,5,3,3,4,2,2,4,4,4,4,3,4,3,5,5,4,4,4,"my friends, TA,youtube and google.","maybe.. game, financial",High Value,62.5,66.7,50,37.5,66.7,77.5,64.2857142857143,low,3,2,4,4,2
481,Female,0,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Senior,0,1,0,0,1,3,3.7,50,10,3,2,5,2,2,3,3,3,2,2,4,4,3,3,4,3,3,2,3,2,3,3,3,4,3,4,4,4,4,Ucla's professors and staffs are more professional in helping students plan their lives than city college.,"Quarter system is too short and a lot of hw to do, so I don't have enough time to spend time with friends or dating. Since I transferred to ucla, I rarely have time to go out for dinner and watch movies. If there is a short vacation break, I also stay at home to sleep.",Low Value,43.8,41.7,55.6,62.5,50,57.5,50,low,3,2,4,2,2
482,Female,1,Others,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,0,1,0,1,3.19,4.5,25,20,4,2,4,3,2,4,2,1,1,2,3,3,5,2,5,4,2,2,3,5,2,2,4,4,4,4,4,2,4,NA,NA,Average Value,37.5,25,61.1,68.8,41.7,60,53.5714285714286,low,4,2,4,3,2
